Kod_stacji, Nazwa_stacji, Rok, Miesiac, Srednie_miesieczne_zachmurzenie_ogolne, Status_pomiaru_NOS, Srednia_miesieczna_predkosc_wiatru, Status_pomiaru_FWS, Srednia_miesieczna_temperatura, Status_pomiaru_TEMP, Srednie_miesieczne_cisnienie_pary_wodnej, Status_pomiaru_CPW, Srednia_miesieczna_wilgotnosc_wzgledna, Status_pomiaru_WLGS, Srednie_miesieczne_cisnienie_na_poziomie_stacji, Status_pomiaru_PPPS, Srednie_miesieczne_cisnienie_na_pozimie_morza, Status_pomiaru_PPPM, Suma_opadu_dzien, Status_pomiaru_WODZ, Suma_opadu_noc, Status_pomiaru_WONO
350190566,KRAK�W-BALICE,2020,07,4.3,,2.6,,19.0,,15.1,,71.2,,987.9,,1016.2,,36.2,,29.3,
350190566,KRAK�W-BALICE,2020,08,3.8,,2.8,,20.3,,16.4,,71.1,,986.3,,1014.4,,59.5,,49.1,
350190566,KRAK�W-BALICE,2020,09,4.2,,2.3,,15.1,,13.7,,80.7,,989.2,,1018.0,,32.2,,47.0,
350190566,KRAK�W-BALICE,2020,10,6.2,,2.5,,10.2,,10.8,,86.5,,985.2,,1014.4,,52.8,,43.1,
350190566,KRAK�W-BALICE,2020,11,5.9,,2.4,,4.7,,7.8,,88.0,,996.8,,1026.8,,19.5,,3.8,
350190566,KRAK�W-BALICE,2020,12,6.7,,2.8,,1.0,,6.1,,92.0,,985.3,,1015.4,,16.5,,5.7,
350200570,KIELCE-SUK�W,2020,01,6.0,,2.5,,.7,,5.7,,87.5,,991.4,,1024.2,,10.6,,11.1,
350200570,KIELCE-SUK�W,2020,02,6.2,,3.4,,2.9,,6.3,,82.2,,981.4,,1013.6,,36.3,,39.3,
350200570,KIELCE-SUK�W,2020,03,4.6,,3.0,,3.9,,5.5,,67.7,,987.0,,1019.4,,4.4,,7.1,
350200570,KIELCE-SUK�W,2020,04,3.0,,2.4,,8.0,,5.6,,55.3,,987.1,,1018.9,,5.9,,11.3,
350200570,KIELCE-SUK�W,2020,05,5.4,,2.7,,10.7,,8.8,,70.5,,985.9,,1017.4,,26.9,,35.3,
350200570,KIELCE-SUK�W,2020,06,5.6,,2.4,,17.9,,16.2,,79.5,,980.9,,1011.4,,120.9,,30.2,
350200570,KIELCE-SUK�W,2020,07,4.8,,2.0,,18.1,,14.8,,73.4,,985.3,,1016.0,,24.7,,8.5,
350200570,KIELCE-SUK�W,2020,08,4.2,,2.2,,19.8,,15.3,,69.3,,984.0,,1014.4,,18.1,,35.7,
350200570,KIELCE-SUK�W,2020,09,4.3,,2.0,,14.5,,12.8,,79.3,,986.7,,1017.8,,16.8,,19.4,
350200570,KIELCE-SUK�W,2020,10,.0,8,2.4,,9.8,,10.5,,86.5,,982.7,,1014.2,,59.8,,35.6,
350200570,KIELCE-SUK�W,2020,11,.0,8,1.9,,4.3,,7.6,,89.3,,993.8,,1026.3,,10.9,,3.9,
350200570,KIELCE-SUK�W,2020,12,6.9,,3.0,,1.2,,6.0,,88.8,,983.3,,1015.8,,16.5,,3.4,
350200575,TARN�W,2020,01,.0,8,1.6,,1.4,,5.3,,78.1,,998.6,,1025.1,,7.2,,2.5,
350200575,TARN�W,2020,02,.0,8,2.3,,4.5,,6.1,,71.8,,988.6,,1014.5,,23.7,,19.0,
350200575,TARN�W,2020,03,.0,8,1.9,,5.4,,5.6,,62.0,,993.4,,1019.3,,6.3,,7.6,
350200575,TARN�W,2020,04,.0,8,1.5,,9.8,,5.6,,49.0,,993.4,,1019.0,,5.0,,.6,
350200575,TARN�W,2020,05,.0,8,1.5,,11.5,,9.1,,69.4,,992.2,,1017.6,,55.2,,54.8,
350200575,TARN�W,2020,06,.0,8,1.5,,18.6,,16.3,,77.1,,986.8,,1011.4,,45.7,,20.2,
350200575,TARN�W,2020,07,.0,8,1.1,,19.4,,15.1,,69.5,,991.4,,1016.0,,13.1,,21.8,
350200575,TARN�W,2020,08,.0,8,.0,8,21.0,,15.9,,67.2,,989.8,,1014.3,,42.4,,26.7,
350200575,TARN�W,2020,09,.0,8,1.1,,15.7,,13.7,,78.4,,992.8,,1017.8,,35.6,,41.6,
350200575,TARN�W,2020,10,.0,8,1.4,,10.9,,10.9,,84.1,,989.0,,1014.4,,52.0,,54.6,
350200575,TARN�W,2020,11,.0,8,1.2,,5.4,,7.8,,85.3,,1000.6,,1026.7,,16.3,,8.4,
350200575,TARN�W,2020,12,.0,8,1.8,,2.0,,6.3,,87.7,,989.7,,1015.9,,22.0,,4.2,
350210585,SANDOMIERZ,2020,01,.0,8,3.5,,.7,,5.4,,83.5,,996.4,,1023.9,,4.5,,10.7,
350210585,SANDOMIERZ,2020,02,.0,8,.0,8,.0,8,.0,8,.0,8,.0,8,.0,8,.0,8,.0,8
350210585,SANDOMIERZ,2020,03,.0,8,3.5,,4.9,,5.7,,65.3,,992.1,,1019.1,,11.7,,4.1,
350210585,SANDOMIERZ,2020,04,.0,8,.0,8,9.5,,.0,8,48.2,,.0,8,.0,8,3.5,,3.2,
350210585,SANDOMIERZ,2020,05,.0,8,3.4,,11.7,,9.2,,68.9,,990.4,,1016.7,,29.4,,34.1,
350210585,SANDOMIERZ,2020,06,.0,8,2.9,,18.3,,17.2,,82.1,,985.5,,1011.1,,96.4,,17.9,
350210585,SANDOMIERZ,2020,07,.0,8,2.5,,19.0,,15.8,,73.2,,990.0,,1015.6,,44.8,,16.2,
350210585,SANDOMIERZ,2020,08,.0,8,2.5,,20.4,,16.5,,70.9,,988.7,,1014.2,,20.0,,27.4,
350210585,SANDOMIERZ,2020,09,.0,8,2.4,,15.5,,14.0,,79.9,,991.6,,1017.6,,28.8,,42.0,
350210585,SANDOMIERZ,2020,10,.0,8,2.8,,10.3,,11.2,,89.4,,987.8,,1014.2,,38.4,,41.9,
350210585,SANDOMIERZ,2020,11,.0,8,2.6,,4.5,,7.9,,91.6,,998.8,,1026.1,,8.6,,5.7,
350210585,SANDOMIERZ,2020,12,.0,8,3.3,,1.2,,6.2,,91.7,,989.1,,1016.4,,13.8,,4.2,
350220580,RZESZ�W-JASIONKA,2020,01,5.1,,4.9,,1.1,,5.3,,79.4,,997.4,,1024.8,,6.3,,11.3,
350220580,RZESZ�W-JASIONKA,2020,02,5.8,,5.7,,3.6,,6.0,,74.8,,987.5,,1014.3,,31.2,,36.6,
350220580,RZESZ�W-JASIONKA,2020,03,4.4,,4.3,,5.0,,5.7,,65.3,,992.5,,1019.3,,21.1,,6.0,
350220580,RZESZ�W-JASIONKA,2020,04,2.6,,3.6,,9.5,,5.5,,48.7,,992.3,,1018.7,,11.7,,2.3,
350220580,RZESZ�W-JASIONKA,2020,05,5.2,,4.1,,11.6,,9.3,,70.3,,990.7,,1016.8,,44.9,,57.3,
350220580,RZESZ�W-JASIONKA,2020,06,5.7,,3.2,,18.3,,17.1,,81.4,,985.7,,1011.1,,86.8,,26.8,
350220580,RZESZ�W-JASIONKA,2020,07,4.6,,2.7,,19.3,,15.8,,72.9,,990.3,,1015.8,,26.6,,19.6,
350220580,RZESZ�W-JASIONKA,2020,08,4.0,,3.1,,20.4,,16.6,,71.7,,989.0,,1014.3,,14.5,,52.4,
350220580,RZESZ�W-JASIONKA,2020,09,4.0,,2.9,,15.4,,13.7,,80.0,,992.0,,1017.9,,60.1,,38.9,
350220580,RZESZ�W-JASIONKA,2020,10,6.0,,3.6,,10.9,,11.2,,85.9,,988.3,,1014.5,,45.4,,31.4,
350220580,RZESZ�W-JASIONKA,2020,11,5.8,,3.4,,4.9,,7.7,,87.3,,999.6,,1026.6,,4.7,,8.2,
350220580,RZESZ�W-JASIONKA,2020,12,6.6,,4.8,,1.0,,6.1,,91.5,,989.8,,1016.9,,31.6,,9.7,
350230595,ZAMO��,2020,01,.0,8,5.0,,1.1,,5.4,,82.1,,995.6,,1023.6,,12.9,,12.4,
350230595,ZAMO��,2020,02,.0,8,5.8,,3.0,,6.0,,78.3,,985.8,,1013.3,,26.5,,28.2,
350230595,ZAMO��,2020,03,.0,8,4.2,,4.1,,5.7,,68.8,,991.8,,1019.3,,23.6,,4.5,
350230595,ZAMO��,2020,04,.0,8,3.8,,8.0,,5.7,,54.9,,991.3,,1018.5,,6.0,,4.2,
350230595,ZAMO��,2020,05,.0,8,4.1,,11.0,,9.6,,74.6,,989.3,,1016.2,,54.0,,56.5,
350230595,ZAMO��,2020,06,.0,8,3.3,,18.5,,17.3,,81.4,,985.0,,1011.0,,83.6,,40.4,
350230595,ZAMO��,2020,07,.0,8,2.9,,18.7,,15.7,,74.4,,989.4,,1015.5,,21.9,,49.7,
350230595,ZAMO��,2020,08,.0,8,2.9,,19.7,,16.4,,73.9,,988.4,,1014.5,,35.0,,46.2,
350230595,ZAMO��,2020,09,.0,8,2.8,,14.9,,13.6,,81.0,,991.4,,1017.9,,73.5,,68.3,
350230595,ZAMO��,2020,10,.0,8,3.3,,10.6,,11.2,,87.0,,987.8,,1014.6,,29.8,,22.0,
350230595,ZAMO��,2020,11,.0,8,3.4,,4.6,,7.7,,87.5,,998.4,,1026.1,,5.6,,8.1,
350230595,ZAMO��,2020,12,.0,8,4.3,,1.4,,6.1,,88.6,,989.9,,1017.7,,21.1,,18.4,
351150400,ZIELONA G�RA,2020,01,5.9,,3.6,,3.0,,6.5,,85.5,,998.4,,1022.4,,17.0,,11.8,
351150400,ZIELONA G�RA,2020,02,6.6,,4.5,,4.8,,6.9,,80.6,,987.8,,1011.5,,45.1,,47.9,
351150400,ZIELONA G�RA,2020,03,4.2,,3.2,,4.9,,5.8,,65.7,,994.6,,1018.5,,17.9,,14.4,
351150400,ZIELONA G�RA,2020,04,2.9,,3.0,,10.7,,6.0,,47.3,,995.1,,1018.4,,1.9,,.1,
351150400,ZIELONA G�RA,2020,05,4.9,,2.9,,12.0,,8.5,,62.6,,995.6,,1018.9,,34.0,,17.0,
351150400,ZIELONA G�RA,2020,06,4.9,,2.7,,18.2,,14.1,,68.8,,989.8,,1012.4,,20.0,,21.4,
351150400,ZIELONA G�RA,2020,07,4.5,,2.6,,18.9,,13.3,,62.1,,992.9,,1015.6,,23.8,,28.6,
351150400,ZIELONA G�RA,2020,08,4.4,,2.5,,20.8,,15.1,,63.9,,991.4,,1013.9,,34.8,,33.3,
351150400,ZIELONA G�RA,2020,09,4.5,,2.4,,16.1,,12.7,,70.7,,994.0,,1016.9,,48.3,,14.4,
351150400,ZIELONA G�RA,2020,10,6.2,,2.8,,10.5,,11.0,,86.8,,989.2,,1012.4,,29.6,,58.0,
351150400,ZIELONA G�RA,2020,11,5.9,,2.8,,6.0,,8.5,,89.0,,1000.5,,1024.4,,8.5,,3.2,
351150400,ZIELONA G�RA,2020,12,6.0,,3.1,,2.2,,6.5,,89.9,,987.2,,1011.1,,7.9,,9.1,
351160415,LEGNICA,2020,01,.0,8,3.5,,3.1,,6.2,,80.5,,1007.7,,1023.4,,3.6,,3.8,
351160415,LEGNICA,2020,02,.0,8,5.1,,5.7,,6.8,,74.9,,997.2,,1012.6,,25.6,,29.2,
351160415,LEGNICA,2020,03,.0,8,.0,8,5.2,,6.0,,67.2,,1003.2,,1018.8,,14.2,,6.9,
351160415,LEGNICA,2020,04,.0,8,.0,8,9.9,,6.6,,55.9,,1003.4,,1018.7,,3.3,,2.6,
351160415,LEGNICA,2020,05,.0,8,3.1,,12.1,,9.2,,67.1,,1003.7,,1018.9,,26.5,,36.4,
351160415,LEGNICA,2020,06,.0,8,2.6,,17.6,,15.3,,77.1,,997.6,,1012.4,,45.8,,62.9,
351160415,LEGNICA,2020,07,.0,8,2.5,,19.2,,13.6,,63.7,,1001.1,,1015.8,,20.7,,5.6,
351160415,LEGNICA,2020,08,.0,8,2.5,,20.7,,16.3,,69.2,,999.3,,1014.0,,34.2,,61.9,
351160415,LEGNICA,2020,09,.0,8,2.5,,15.7,,13.1,,75.1,,1002.2,,1017.1,,51.0,,18.2,
351160415,LEGNICA,2020,10,.0,8,2.9,,11.4,,11.3,,83.2,,997.7,,1012.8,,38.4,,62.3,
351160415,LEGNICA,2020,11,.0,8,2.5,,6.4,,8.5,,85.9,,1009.4,,1025.0,,5.4,,7.5,
351160415,LEGNICA,2020,12,.0,8,.0,8,2.9,,6.5,,85.1,,996.1,,1011.7,,2.4,,7.8,
351160418,LESZNO,2020,01,.0,8,3.7,,2.9,,6.4,,84.3,,1010.9,,1022.6,,12.5,,8.0,
351160418,LESZNO,2020,02,.0,8,5.0,,5.1,,6.8,,77.9,,1000.2,,1011.7,,35.0,,28.0,
351160418,LESZNO,2020,03,.0,8,3.8,,5.0,,5.9,,66.8,,1007.0,,1018.6,,9.3,,11.1,
351160418,LESZNO,2020,04,.0,8,3.3,,9.3,,6.1,,54.4,,1007.2,,1018.6,,2.6,,3.1,
351160418,LESZNO,2020,05,.0,8,3.5,,11.8,,9.0,,67.0,,1007.3,,1018.6,,24.9,,21.0,
351160418,LESZNO,2020,06,.0,8,3.2,,17.9,,15.5,,76.6,,1001.3,,1012.3,,34.2,,18.4,
351160418,LESZNO,2020,07,.0,8,.0,8,18.8,,13.8,,65.7,,1004.5,,1015.5,,16.6,,15.3,
351160418,LESZNO,2020,08,.0,8,2.7,,20.6,,16.0,,68.6,,1003.0,,1013.9,,45.4,,41.0,
351160418,LESZNO,2020,09,.0,8,2.5,,15.3,,13.0,,76.8,,1005.8,,1016.9,,33.7,,4.2,
351160418,LESZNO,2020,10,.0,8,.0,8,11.0,,.0,8,84.3,,.0,8,.0,8,30.6,,56.8,
351160418,LESZNO,2020,11,.0,8,2.7,,6.0,,8.4,,87.4,,1013.0,,1024.6,,13.8,,1.4,
351160418,LESZNO,2020,12,.0,8,3.0,,2.7,,6.4,,85.2,,1000.2,,1011.8,,6.8,,6.9,
351160424,WROC�AW-STRACHOWICE,2020,01,5.2,,3.3,,2.8,,6.1,,81.1,,1008.3,,1023.5,,4.2,,3.4,
351160424,WROC�AW-STRACHOWICE,2020,02,6.1,,4.9,,5.6,,6.7,,73.5,,997.9,,1012.9,,36.0,,24.9,
351160424,WROC�AW-STRACHOWICE,2020,03,4.4,,3.7,,5.8,,5.8,,62.5,,1003.7,,1018.7,,6.7,,6.0,
351160424,WROC�AW-STRACHOWICE,2020,04,3.1,,2.8,,10.5,,6.2,,50.6,,1003.8,,1018.6,,7.7,,4.7,
351160424,WROC�AW-STRACHOWICE,2020,05,5.3,,2.6,,12.4,,9.2,,65.9,,1003.9,,1018.6,,34.4,,50.0,
351160424,WROC�AW-STRACHOWICE,2020,06,5.5,,2.5,,18.3,,15.5,,74.7,,997.8,,1012.1,,86.2,,124.7,
351160424,WROC�AW-STRACHOWICE,2020,07,4.4,,2.3,,19.3,,14.5,,66.4,,1001.5,,1015.8,,28.4,,13.6,
351160424,WROC�AW-STRACHOWICE,2020,08,4.5,,2.5,,21.1,,16.7,,69.1,,999.8,,1014.0,,52.0,,25.2,
351160424,WROC�AW-STRACHOWICE,2020,09,4.7,,2.3,,15.9,,13.5,,75.8,,1002.7,,1017.1,,73.8,,19.3,
351160424,WROC�AW-STRACHOWICE,2020,10,6.6,,2.8,,11.4,,11.3,,83.9,,998.3,,1012.9,,38.2,,53.2,
351160424,WROC�AW-STRACHOWICE,2020,11,5.7,,2.7,,6.3,,8.4,,86.0,,1010.1,,1025.2,,8.6,,10.9,
351160424,WROC�AW-STRACHOWICE,2020,12,6.0,,3.4,,2.8,,6.5,,85.8,,997.2,,1012.3,,6.1,,8.3,
351180435,KALISZ,2020,01,6.2,,4.2,,2.5,,6.6,,89.8,,1005.0,,1022.5,,12.1,,12.5,
351180435,KALISZ,2020,02,6.2,,5.5,,4.4,,6.9,,81.9,,994.4,,1011.7,,30.1,,28.1,
351180435,KALISZ,2020,03,4.6,,4.3,,5.0,,6.0,,68.2,,1001.2,,1018.5,,13.1,,7.6,
351180435,KALISZ,2020,04,3.2,,3.6,,9.7,,6.2,,53.4,,1001.4,,1018.4,,3.9,,.6,
351180435,KALISZ,2020,05,5.3,,3.5,,11.6,,9.6,,71.2,,1001.2,,1018.1,,31.1,,42.0,
351180435,KALISZ,2020,06,5.6,,3.3,,18.1,,16.3,,79.1,,995.5,,1011.9,,60.9,,18.3,
351180435,KALISZ,2020,07,4.9,,2.8,,18.9,,14.6,,68.8,,999.0,,1015.5,,37.8,,3.8,
351180435,KALISZ,2020,08,4.7,,2.9,,20.5,,16.2,,69.7,,997.6,,1014.0,,68.6,,24.3,
351180435,KALISZ,2020,09,4.9,,2.9,,15.7,,13.7,,78.0,,1000.4,,1017.0,,52.4,,18.2,
351180435,KALISZ,2020,10,6.4,,3.3,,10.8,,11.5,,88.4,,995.9,,1012.8,,52.8,,37.4,
351180435,KALISZ,2020,11,6.5,,3.3,,5.9,,8.8,,92.5,,1007.4,,1024.8,,7.9,,9.6,
351180435,KALISZ,2020,12,6.3,,3.7,,2.2,,6.6,,91.6,,995.6,,1013.0,,10.0,,9.1,
351180455,WIELU�,2020,01,5.8,,3.1,,1.9,,6.0,,84.4,,998.4,,1023.4,,14.3,,8.4,
351180455,WIELU�,2020,02,6.2,,4.1,,4.2,,6.5,,77.7,,988.1,,1012.6,,29.4,,29.8,
351180455,WIELU�,2020,03,4.4,,3.2,,4.8,,5.7,,65.2,,994.1,,1018.8,,10.8,,7.6,
351180455,WIELU�,2020,04,3.0,,2.6,,9.7,,5.7,,48.9,,994.3,,1018.5,,8.2,,1.0,
351180455,WIELU�,2020,05,5.2,,2.7,,11.3,,8.8,,67.5,,994.0,,1018.0,,23.5,,39.5,
351180455,WIELU�,2020,06,5.5,,2.4,,17.9,,15.4,,76.0,,988.3,,1011.7,,97.8,,42.8,
351180455,WIELU�,2020,07,4.8,,2.1,,18.8,,13.9,,66.6,,992.2,,1015.6,,38.3,,16.3,
351180455,WIELU�,2020,08,4.4,,2.2,,20.4,,15.4,,67.3,,990.7,,1013.9,,36.3,,35.8,
351180455,WIELU�,2020,09,4.6,,2.2,,15.7,,12.9,,74.2,,993.5,,1017.1,,52.8,,31.8,
351180455,WIELU�,2020,10,6.3,,2.4,,10.6,,11.0,,85.4,,989.1,,1013.1,,67.5,,48.0,
351180455,WIELU�,2020,11,6.1,,2.4,,5.7,,8.2,,87.6,,1000.6,,1025.3,,7.0,,7.8,
351180455,WIELU�,2020,12,6.4,,3.0,,2.1,,6.4,,88.8,,988.8,,1013.5,,7.1,,8.8,
351190465,��D�-LUBLINEK,2020,01,6.4,,3.4,,1.9,,6.1,,86.4,,1000.0,,1022.8,,16.5,,14.3,
351190465,��D�-LUBLINEK,2020,02,6.1,,4.6,,4.0,,6.3,,77.4,,989.6,,1011.9,,22.0,,28.2,
351190465,��D�-LUBLINEK,2020,03,4.6,,3.7,,4.4,,5.5,,65.4,,996.3,,1018.8,,11.0,,10.3,
351190465,��D�-LUBLINEK,2020,04,3.2,,3.1,,8.5,,5.5,,52.1,,996.4,,1018.6,,1.2,,3.1,
351190465,��D�-LUBLINEK,2020,05,5.1,,3.1,,10.9,,8.6,,68.0,,995.8,,1017.8,,30.8,,40.5,
351190465,��D�-LUBLINEK,2020,06,5.5,,3.0,,18.2,,15.8,,75.9,,990.5,,1011.7,,57.4,,33.7,
351190465,��D�-LUBLINEK,2020,07,4.8,,2.3,,18.3,,14.3,,70.2,,994.2,,1015.6,,18.7,,35.1,
351190465,��D�-LUBLINEK,2020,08,4.3,,2.5,,19.6,,15.5,,70.5,,993.0,,1014.2,,69.1,,30.8,
351190465,��D�-LUBLINEK,2020,09,4.8,,2.4,,14.6,,12.8,,78.9,,995.6,,1017.3,,19.4,,43.5,
351190465,��D�-LUBLINEK,2020,10,6.5,,2.7,,10.4,,10.9,,86.2,,991.4,,1013.3,,46.4,,40.1,
351190465,��D�-LUBLINEK,2020,11,6.5,,2.6,,5.4,,8.1,,87.7,,1002.5,,1025.0,,6.1,,4.3,
351190465,��D�-LUBLINEK,2020,12,6.7,,3.3,,2.0,,6.3,,87.5,,991.5,,1014.1,,12.1,,8.6,
351190469,SULEJ�W,2020,01,6.2,,4.1,,1.8,,6.0,,86.3,,999.2,,1023.2,,12.7,,11.0,
351190469,SULEJ�W,2020,02,6.1,,5.1,,3.8,,6.5,,80.8,,988.8,,1012.4,,20.6,,30.3,
351190469,SULEJ�W,2020,03,4.5,,3.8,,4.4,,5.8,,67.6,,995.2,,1018.9,,8.0,,4.6,
351190469,SULEJ�W,2020,04,3.4,,3.3,,8.5,,5.7,,53.7,,995.2,,1018.6,,.1,,7.7,
351190469,SULEJ�W,2020,05,5.3,,3.2,,10.9,,9.0,,70.8,,994.4,,1017.5,,29.3,,41.9,
351190469,SULEJ�W,2020,06,5.7,,2.9,,17.8,,16.2,,79.5,,989.1,,1011.5,,96.7,,29.2,
351190469,SULEJ�W,2020,07,5.1,,2.5,,18.4,,14.5,,71.0,,993.1,,1015.6,,10.5,,26.1,
351190469,SULEJ�W,2020,08,.0,8,2.5,,19.8,,15.7,,70.6,,991.8,,1014.2,,31.1,,42.7,
351190469,SULEJ�W,2020,09,.0,8,2.7,,15.1,,13.1,,77.9,,994.6,,1017.3,,24.4,,23.7,
351190469,SULEJ�W,2020,10,.0,8,2.8,,10.3,,11.0,,87.7,,990.4,,1013.5,,51.3,,35.2,
351190469,SULEJ�W,2020,11,.0,8,3.1,,5.2,,8.1,,88.9,,1001.7,,1025.4,,5.6,,3.4,
351190469,SULEJ�W,2020,12,.0,8,3.1,,1.9,,6.3,,88.2,,990.8,,1014.6,,15.6,,7.4,
351210488,KOZIENICE,2020,01,6.2,,2.9,,2.1,,5.9,,81.8,,1006.4,,1022.4,,14.8,,15.4,
351210488,KOZIENICE,2020,02,6.1,,3.4,,3.8,,6.2,,76.9,,996.2,,1011.9,,23.1,,32.0,
351210488,KOZIENICE,2020,03,4.3,,2.8,,4.5,,5.5,,64.9,,1003.1,,1018.9,,12.6,,4.7,
351210488,KOZIENICE,2020,04,3.4,,2.6,,8.6,,5.3,,50.1,,1002.6,,1018.2,,3.2,,5.5,
351210488,KOZIENICE,2020,05,5.4,,2.6,,11.6,,9.1,,68.3,,1001.2,,1016.6,,36.6,,45.2,
351210488,KOZIENICE,2020,06,5.5,,2.3,,18.5,,16.6,,78.4,,996.3,,1011.2,,120.2,,46.4,
351210488,KOZIENICE,2020,07,4.7,,2.0,,18.6,,14.9,,71.5,,1000.3,,1015.3,,31.2,,44.3,
351210488,KOZIENICE,2020,08,4.3,,1.9,,19.5,,16.1,,74.1,,999.3,,1014.2,,25.4,,49.0,
351210488,KOZIENICE,2020,09,4.4,,2.0,,14.8,,13.2,,80.0,,1002.2,,1017.4,,41.6,,51.4,
351210488,KOZIENICE,2020,10,6.3,,2.2,,10.6,,11.0,,86.3,,998.3,,1013.7,,57.2,,56.3,
351210488,KOZIENICE,2020,11,6.4,,2.2,,5.6,,7.9,,85.3,,1009.3,,1025.2,,5.1,,3.4,
351210488,KOZIENICE,2020,12,7.0,,2.8,,1.8,,6.1,,86.2,,1000.1,,1016.0,,11.2,,8.7,
351220495,LUBLIN-RADAWIEC,2020,01,6.2,,3.2,,.9,,5.7,,87.0,,992.9,,1023.0,,12.7,,15.1,
351220495,LUBLIN-RADAWIEC,2020,02,6.0,,3.8,,2.6,,6.2,,82.2,,983.0,,1012.7,,25.0,,31.1,
351220495,LUBLIN-RADAWIEC,2020,03,4.4,,3.2,,4.2,,5.7,,68.2,,989.4,,1019.1,,11.8,,6.2,
351220495,LUBLIN-RADAWIEC,2020,04,2.9,,3.0,,8.4,,5.5,,50.6,,989.1,,1018.4,,2.8,,18.6,
351220495,LUBLIN-RADAWIEC,2020,05,5.5,,3.1,,10.8,,9.4,,73.3,,987.5,,1016.4,,49.9,,46.4,
351220495,LUBLIN-RADAWIEC,2020,06,5.4,,2.4,,18.3,,17.1,,81.1,,983.1,,1011.1,,100.1,,40.0,
351220495,LUBLIN-RADAWIEC,2020,07,4.6,,2.2,,18.5,,15.3,,73.3,,987.3,,1015.5,,20.1,,11.7,
351220495,LUBLIN-RADAWIEC,2020,08,3.9,,2.2,,19.9,,15.9,,70.6,,986.3,,1014.3,,22.0,,20.4,
351220495,LUBLIN-RADAWIEC,2020,09,4.1,,2.0,,15.0,,13.5,,80.6,,989.1,,1017.7,,70.4,,65.3,
351220495,LUBLIN-RADAWIEC,2020,10,6.2,,2.4,,10.3,,11.3,,89.7,,985.2,,1014.2,,39.2,,47.4,
351220495,LUBLIN-RADAWIEC,2020,11,6.5,,2.4,,4.6,,7.8,,90.3,,995.8,,1025.7,,11.0,,4.2,
351220495,LUBLIN-RADAWIEC,2020,12,6.9,,3.7,,1.1,,6.1,,91.3,,986.9,,1016.9,,13.8,,12.8,
351230497,W�ODAWA,2020,01,6.3,,4.6,,1.2,,5.8,,87.2,,999.6,,1022.2,,10.7,,19.2,
351230497,W�ODAWA,2020,02,5.9,,5.1,,2.8,,6.2,,81.4,,989.8,,1012.0,,21.4,,21.0,
351230497,W�ODAWA,2020,03,4.3,,4.0,,4.3,,5.7,,68.1,,996.7,,1019.0,,20.6,,14.6,
351230497,W�ODAWA,2020,04,3.1,,4.1,,8.2,,5.5,,52.4,,996.0,,1017.9,,2.2,,6.3,
351230497,W�ODAWA,2020,05,5.5,,4.0,,11.2,,9.4,,72.1,,994.0,,1015.7,,55.1,,34.0,
351230497,W�ODAWA,2020,06,5.6,,3.2,,18.9,,17.4,,79.7,,990.0,,1011.0,,111.1,,104.8,
351230497,W�ODAWA,2020,07,4.5,,2.9,,18.9,,15.4,,72.2,,994.1,,1015.2,,19.6,,14.6,
351230497,W�ODAWA,2020,08,4.0,,2.8,,19.8,,16.4,,73.5,,993.4,,1014.4,,56.4,,16.8,
351230497,W�ODAWA,2020,09,3.9,,3.0,,15.1,,13.6,,80.1,,996.2,,1017.6,,45.2,,22.2,
351230497,W�ODAWA,2020,10,6.3,,3.4,,10.7,,11.6,,89.3,,992.7,,1014.4,,20.9,,35.3,
351230497,W�ODAWA,2020,11,6.6,,3.8,,5.2,,8.0,,88.8,,1002.9,,1025.3,,7.2,,9.5,
351230497,W�ODAWA,2020,12,7.0,,4.2,,1.3,,6.1,,89.7,,995.3,,1017.8,,12.9,,16.5,
352140310,S�UBICE,2020,01,5.8,,3.6,,4.1,,6.7,,81.0,,1014.9,,1021.7,,17.0,,12.1,
352140310,S�UBICE,2020,02,6.7,,4.5,,5.9,,6.9,,74.8,,1004.0,,1010.7,,40.9,,30.0,
352140310,S�UBICE,2020,03,4.2,,3.4,,5.1,,5.8,,65.9,,1011.5,,1018.3,,16.2,,11.4,
352140310,S�UBICE,2020,04,3.1,,3.0,,10.3,,6.2,,51.5,,1011.9,,1018.5,,2.6,,5.6,
352140310,S�UBICE,2020,05,5.0,,3.0,,12.3,,8.5,,62.0,,1012.5,,1019.1,,30.9,,6.6,
352140310,S�UBICE,2020,06,4.8,,2.9,,18.8,,13.8,,65.8,,1006.1,,1012.5,,18.6,,8.0,
352140310,S�UBICE,2020,07,4.8,,2.7,,19.0,,13.3,,63.0,,1009.1,,1015.5,,18.6,,19.9,
352140310,S�UBICE,2020,08,4.5,,2.5,,21.2,,15.1,,63.9,,1007.3,,1013.7,,37.2,,36.9,
352140310,S�UBICE,2020,09,4.4,,2.3,,15.7,,12.6,,73.1,,1010.3,,1016.8,,51.7,,21.5,
352140310,S�UBICE,2020,10,.0,8,3.0,,11.1,,11.4,,86.0,,1005.3,,1011.9,,26.4,,29.2,
352140310,S�UBICE,2020,11,.0,8,2.8,,6.8,,8.9,,88.2,,1017.1,,1023.8,,7.1,,2.0,
352140310,S�UBICE,2020,12,.0,8,3.2,,3.1,,6.8,,88.4,,1003.6,,1010.3,,7.4,,5.0,
